case_id,split_group,location_id,location_name,climate_zone,latitude_deg,longitude_deg,elevation_m,occupant_count,ventilation_level,intended_use,floor_area_m2,length_m,width_m,height_m,aspect_ratio,roof_angle_deg,orientation_azimuth_deg,wall_assembly_id,roof_assembly_id,floor_assembly_id,wall_u_value_W_m2K,roof_u_value_W_m2K,floor_u_value_W_m2K,total_opening_area_m2,avg_indoor_temp_C,min_indoor_temp_C,max_indoor_temp_C,temperature_lift_C,diurnal_temperature_swing_C,total_solar_gain_kWh,total_conductive_heat_loss_kWh,total_ventilation_loss_kWh,is_fully_compliant,total_score,summary_verdict,feat_d_hdd_18C_scaled,feat_d_cdd_18C_scaled,feat_d_elevation_scaled,feat_d_design_temp_min_C,feat_d_design_temp_max_C,feat_d_design_solar_peak_scaled,feat_d_occupant_count,feat_d_floor_area_m2,feat_d_length_m,feat_d_width_m,feat_d_height_m,feat_d_aspect_ratio,feat_d_surface_to_volume_ratio,feat_d_roof_angle_deg,feat_d_orientation_azimuth_deg,feat_d_total_opening_area_m2,feat_d_north_wwr,feat_d_south_wwr,feat_d_wall_thickness_mm,feat_d_wall_u_value_W_m2K,feat_d_roof_thickness_mm,feat_d_roof_u_value_W_m2K,feat_d_floor_thickness_mm,feat_d_floor_u_value_W_m2K,feat_d_ventilation_ach,feat_d_ground_frost_depth_m,feat_d_ground_thermal_conductivity_W_mK,feat_d_snow_load_kN_m2
TC-JAIPUR-0860,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,1,high,work,50.0,10.0,5.0,3.0,2.0,25.0,90.0,ASM-WALL-LADAKH-IMP-TRAD,ASM-ROOF-LADAKH-INS-MOD,ASM-FLOOR-WARM-TILED,0.452,0.25,2.1,8.0,17.862,7.004,26.091,4.241,19.086,416.345,78.153,26.47,True,87.99,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,1.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,90.0,8.0,0.0,0.4,345.0,0.452,153.0,0.25,150.0,2.1,2.0,0.0,1.2,0.0
TC-JAIPUR-0861,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,2,low,residential,50.0,10.0,5.0,3.0,2.0,25.0,90.0,ASM-WALL-LADAKH-IMP-TRAD,ASM-ROOF-WARM-SLAB,ASM-FLOOR-LADAKH-TRAD,0.452,3.476,0.85,8.0,19.571,7.008,28.986,5.95,21.979,577.085,120.541,8.143,True,65.42,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,2.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,90.0,8.0,0.0,0.4,345.0,0.452,162.5,3.476,250.0,0.85,0.5,0.0,1.2,0.0
TC-JAIPUR-0862,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,4,medium,emergency,50.0,10.0,5.0,3.0,2.0,25.0,90.0,ASM-WALL-LADAKH-INS-MOD,ASM-ROOF-LADAKH-TRAD,ASM-FLOOR-LADAKH-INS-SLAB,0.314,0.247,0.444,8.0,21.331,7.017,32.017,7.71,24.999,594.871,61.972,20.066,True,85.03,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,4.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,90.0,8.0,0.0,0.4,392.5,0.314,300.0,0.247,180.0,0.444,1.0,0.0,1.2,0.0
TC-JAIPUR-0863,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,8,high,work,50.0,10.0,5.0,3.0,2.0,25.0,90.0,ASM-WALL-LADAKH-INS-MOD,ASM-ROOF-LADAKH-INS-MOD,ASM-FLOOR-WARM-TILED,0.314,0.25,2.1,8.0,17.396,7.031,24.952,3.775,17.921,393.946,78.703,25.247,True,89.7,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,8.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,90.0,8.0,0.0,0.4,392.5,0.314,153.0,0.25,150.0,2.1,2.0,0.0,1.2,0.0
TC-JAIPUR-0864,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,1,low,residential,50.0,10.0,5.0,3.0,2.0,25.0,90.0,ASM-WALL-LADAKH-INS-MOD,ASM-ROOF-WARM-SLAB,ASM-FLOOR-LADAKH-TRAD,0.314,3.476,0.85,8.0,18.7,7.003,27.338,5.08,20.335,554.686,113.905,7.366,True,68.01,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,1.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,90.0,8.0,0.0,0.4,392.5,0.314,162.5,3.476,250.0,0.85,0.5,0.0,1.2,0.0
TC-JAIPUR-0865,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,2,medium,emergency,50.0,10.0,5.0,3.0,2.0,25.0,90.0,ASM-WALL-LADAKH-LIGHT-INS,ASM-ROOF-LADAKH-TRAD,ASM-FLOOR-LADAKH-INS-SLAB,0.284,0.247,0.444,8.0,25.131,7.033,48.412,11.51,41.379,505.278,41.397,28.356,True,53.24,SUB_OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,2.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,90.0,8.0,0.0,0.4,152.0,0.284,300.0,0.247,180.0,0.444,1.0,0.0,1.2,0.0
TC-JAIPUR-0866,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,4,high,work,50.0,10.0,5.0,3.0,2.0,25.0,90.0,ASM-WALL-LADAKH-LIGHT-INS,ASM-ROOF-LADAKH-INS-MOD,ASM-FLOOR-WARM-TILED,0.284,0.25,2.1,8.0,19.186,7.048,32.165,5.565,25.117,304.353,68.339,29.673,True,73.16,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,4.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,90.0,8.0,0.0,0.4,152.0,0.284,153.0,0.25,150.0,2.1,2.0,0.0,1.2,0.0
TC-JAIPUR-0867,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,8,low,residential,50.0,10.0,5.0,3.0,2.0,25.0,90.0,ASM-WALL-LADAKH-LIGHT-INS,ASM-ROOF-WARM-SLAB,ASM-FLOOR-LADAKH-TRAD,0.284,3.476,0.85,8.0,21.713,7.068,35.369,8.092,28.3,465.093,123.988,10.158,True,46.55,SUB_OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,8.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,90.0,8.0,0.0,0.4,152.0,0.284,162.5,3.476,250.0,0.85,0.5,0.0,1.2,0.0
TC-JAIPUR-0868,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,1,medium,emergency,50.0,10.0,5.0,3.0,2.0,25.0,90.0,ASM-WALL-SHIMLA-COLD,ASM-ROOF-LADAKH-TRAD,ASM-FLOOR-LADAKH-INS-SLAB,0.347,0.247,0.444,8.0,18.666,7.003,27.143,5.046,20.139,550.075,75.834,14.773,True,92.81,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,1.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,90.0,8.0,0.0,0.4,410.0,0.347,300.0,0.247,180.0,0.444,1.0,0.0,1.2,0.0
TC-JAIPUR-0869,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,2,high,work,50.0,10.0,5.0,3.0,2.0,25.0,90.0,ASM-WALL-SHIMLA-COLD,ASM-ROOF-LADAKH-INS-MOD,ASM-FLOOR-WARM-TILED,0.347,0.25,2.1,8.0,15.479,7.006,21.539,1.858,14.533,349.15,88.089,21.279,True,88.73,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,2.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,90.0,8.0,0.0,0.4,410.0,0.347,153.0,0.25,150.0,2.1,2.0,0.0,1.2,0.0
TC-JAIPUR-0870,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,4,low,residential,50.0,10.0,5.0,3.0,2.0,25.0,90.0,ASM-WALL-SHIMLA-COLD,ASM-ROOF-WARM-SLAB,ASM-FLOOR-LADAKH-TRAD,0.347,3.476,0.85,8.0,17.036,7.011,24.202,3.415,17.191,509.89,120.771,6.177,True,67.64,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,4.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,90.0,8.0,0.0,0.4,410.0,0.347,162.5,3.476,250.0,0.85,0.5,0.0,1.2,0.0
TC-JAIPUR-0871,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,8,medium,emergency,50.0,10.0,5.0,3.0,2.0,25.0,180.0,ASM-WALL-LADAKH-TRAD,ASM-ROOF-LADAKH-TRAD,ASM-FLOOR-LADAKH-INS-SLAB,1.591,0.247,0.444,8.0,22.878,7.03,34.429,9.257,27.4,729.261,53.445,23.614,True,70.62,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,8.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,180.0,8.0,0.0,0.2,465.0,1.591,300.0,0.247,180.0,0.444,1.0,0.0,1.2,0.0
TC-JAIPUR-0872,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,1,high,work,50.0,10.0,5.0,3.0,2.0,25.0,180.0,ASM-WALL-LADAKH-TRAD,ASM-ROOF-LADAKH-INS-MOD,ASM-FLOOR-WARM-TILED,1.591,0.25,2.1,8.0,18.404,7.003,26.76,4.783,19.757,528.336,77.217,28.549,True,80.13,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,1.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,180.0,8.0,0.0,0.2,465.0,1.591,153.0,0.25,150.0,2.1,2.0,0.0,1.2,0.0
TC-JAIPUR-0873,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,2,low,residential,50.0,10.0,5.0,3.0,2.0,25.0,180.0,ASM-WALL-LADAKH-TRAD,ASM-ROOF-WARM-SLAB,ASM-FLOOR-LADAKH-TRAD,1.591,3.476,0.85,8.0,19.934,7.006,29.361,6.313,22.355,689.076,118.799,8.601,True,66.55,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,2.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,180.0,8.0,0.0,0.2,465.0,1.591,162.5,3.476,250.0,0.85,0.5,0.0,1.2,0.0
TC-JAIPUR-0874,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,4,medium,emergency,50.0,10.0,5.0,3.0,2.0,25.0,180.0,ASM-WALL-LADAKH-IMP-TRAD,ASM-ROOF-LADAKH-TRAD,ASM-FLOOR-LADAKH-INS-SLAB,0.452,0.247,0.444,8.0,24.415,7.019,37.813,10.794,30.794,729.261,74.386,26.963,True,72.4,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,4.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,180.0,8.0,0.0,0.2,345.0,0.452,300.0,0.247,180.0,0.444,1.0,0.0,1.2,0.0
TC-JAIPUR-0875,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,8,high,work,50.0,10.0,5.0,3.0,2.0,25.0,180.0,ASM-WALL-LADAKH-IMP-TRAD,ASM-ROOF-LADAKH-INS-MOD,ASM-FLOOR-WARM-TILED,0.452,0.25,2.1,8.0,19.858,7.035,29.586,6.237,22.551,528.336,98.675,33.42,True,84.81,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,8.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,180.0,8.0,0.0,0.2,345.0,0.452,153.0,0.25,150.0,2.1,2.0,0.0,1.2,0.0
TC-JAIPUR-0876,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,1,low,residential,50.0,10.0,5.0,3.0,2.0,25.0,180.0,ASM-WALL-LADAKH-IMP-TRAD,ASM-ROOF-WARM-SLAB,ASM-FLOOR-LADAKH-TRAD,0.452,3.476,0.85,8.0,21.091,7.004,31.772,7.47,24.769,689.076,144.326,9.75,True,59.85,SUB_OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,1.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,180.0,8.0,0.0,0.2,345.0,0.452,162.5,3.476,250.0,0.85,0.5,0.0,1.2,0.0
TC-JAIPUR-0877,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,2,medium,emergency,50.0,10.0,5.0,3.0,2.0,25.0,180.0,ASM-WALL-LADAKH-INS-MOD,ASM-ROOF-LADAKH-TRAD,ASM-FLOOR-LADAKH-INS-SLAB,0.314,0.247,0.444,8.0,22.934,7.009,34.968,9.313,27.959,699.397,73.116,23.674,True,79.12,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,2.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,180.0,8.0,0.0,0.2,392.5,0.314,300.0,0.247,180.0,0.444,1.0,0.0,1.2,0.0
TC-JAIPUR-0878,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,4,high,work,50.0,10.0,5.0,3.0,2.0,25.0,180.0,ASM-WALL-LADAKH-INS-MOD,ASM-ROOF-LADAKH-INS-MOD,ASM-FLOOR-WARM-TILED,0.314,0.25,2.1,8.0,18.698,7.016,27.423,5.077,20.407,498.472,91.146,29.239,True,89.7,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,4.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,180.0,8.0,0.0,0.2,392.5,0.314,153.0,0.25,150.0,2.1,2.0,0.0,1.2,0.0
TC-JAIPUR-0879,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,8,low,residential,50.0,10.0,5.0,3.0,2.0,25.0,180.0,ASM-WALL-LADAKH-INS-MOD,ASM-ROOF-WARM-SLAB,ASM-FLOOR-LADAKH-TRAD,0.314,3.476,0.85,8.0,20.403,7.028,30.259,6.782,23.231,659.212,139.67,9.033,True,63.49,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,8.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,180.0,8.0,0.0,0.2,392.5,0.314,162.5,3.476,250.0,0.85,0.5,0.0,1.2,0.0
TC-JAIPUR-0880,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,1,medium,emergency,50.0,10.0,5.0,3.0,2.0,25.0,180.0,ASM-WALL-LADAKH-LIGHT-INS,ASM-ROOF-LADAKH-TRAD,ASM-FLOOR-LADAKH-INS-SLAB,0.284,0.247,0.444,8.0,26.644,7.017,52.502,13.023,45.485,579.939,46.751,32.023,True,53.24,SUB_OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,1.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,180.0,8.0,0.0,0.2,152.0,0.284,300.0,0.247,180.0,0.444,1.0,0.0,1.2,0.0
TC-JAIPUR-0881,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,2,high,work,50.0,10.0,5.0,3.0,2.0,25.0,180.0,ASM-WALL-LADAKH-LIGHT-INS,ASM-ROOF-LADAKH-INS-MOD,ASM-FLOOR-WARM-TILED,0.284,0.25,2.1,8.0,20.456,7.024,35.466,6.835,28.442,379.014,81.112,35.219,True,66.56,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,2.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,180.0,8.0,0.0,0.2,152.0,0.284,153.0,0.25,150.0,2.1,2.0,0.0,1.2,0.0
TC-JAIPUR-0882,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,4,low,residential,50.0,10.0,5.0,3.0,2.0,25.0,180.0,ASM-WALL-LADAKH-LIGHT-INS,ASM-ROOF-WARM-SLAB,ASM-FLOOR-LADAKH-TRAD,0.284,3.476,0.85,8.0,22.804,7.034,37.891,9.183,30.857,539.754,139.542,11.433,True,41.5,SUB_OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,4.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,180.0,8.0,0.0,0.2,152.0,0.284,162.5,3.476,250.0,0.85,0.5,0.0,1.2,0.0
TC-JAIPUR-0883,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,8,medium,emergency,50.0,10.0,5.0,3.0,2.0,25.0,180.0,ASM-WALL-SHIMLA-COLD,ASM-ROOF-LADAKH-TRAD,ASM-FLOOR-LADAKH-INS-SLAB,0.347,0.247,0.444,8.0,20.23,7.027,29.788,6.609,22.761,639.668,91.368,17.799,True,89.24,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,8.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,180.0,8.0,0.0,0.2,410.0,0.347,300.0,0.247,180.0,0.444,1.0,0.0,1.2,0.0
TC-JAIPUR-0884,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,1,high,work,50.0,10.0,5.0,3.0,2.0,25.0,180.0,ASM-WALL-SHIMLA-COLD,ASM-ROOF-LADAKH-INS-MOD,ASM-FLOOR-WARM-TILED,0.347,0.25,2.1,8.0,16.545,7.003,23.447,2.924,16.444,438.743,96.941,23.417,True,88.73,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,1.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,180.0,8.0,0.0,0.2,410.0,0.347,153.0,0.25,150.0,2.1,2.0,0.0,1.2,0.0
TC-JAIPUR-0885,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,2,low,residential,50.0,10.0,5.0,3.0,2.0,25.0,180.0,ASM-WALL-SHIMLA-COLD,ASM-ROOF-WARM-SLAB,ASM-FLOOR-LADAKH-TRAD,0.347,3.476,0.85,8.0,18.011,7.006,25.972,4.39,18.966,599.483,133.935,6.85,True,67.64,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,2.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,180.0,8.0,0.0,0.2,410.0,0.347,162.5,3.476,250.0,0.85,0.5,0.0,1.2,0.0
TC-JAIPUR-0886,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,4,medium,emergency,50.0,10.0,5.0,3.0,2.0,25.0,270.0,ASM-WALL-LADAKH-TRAD,ASM-ROOF-LADAKH-TRAD,ASM-FLOOR-LADAKH-INS-SLAB,1.591,0.247,0.444,8.0,20.91,7.015,31.019,7.289,24.005,617.27,43.723,19.318,True,77.44,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,4.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,270.0,8.0,0.0,0.4,465.0,1.591,300.0,0.247,180.0,0.444,1.0,0.0,1.2,0.0
TC-JAIPUR-0887,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,8,high,work,50.0,10.0,5.0,3.0,2.0,25.0,270.0,ASM-WALL-LADAKH-TRAD,ASM-ROOF-LADAKH-INS-MOD,ASM-FLOOR-WARM-TILED,1.591,0.25,2.1,8.0,17.17,7.027,24.403,3.549,17.376,416.345,67.452,24.938,True,80.13,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,8.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,270.0,8.0,0.0,0.4,465.0,1.591,153.0,0.25,150.0,2.1,2.0,0.0,1.2,0.0
TC-JAIPUR-0888,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,1,low,residential,50.0,10.0,5.0,3.0,2.0,25.0,270.0,ASM-WALL-LADAKH-TRAD,ASM-ROOF-WARM-SLAB,ASM-FLOOR-LADAKH-TRAD,1.591,3.476,0.85,8.0,18.436,7.003,26.715,4.815,19.712,577.085,99.383,7.195,True,69.27,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,1.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,270.0,8.0,0.0,0.4,465.0,1.591,162.5,3.476,250.0,0.85,0.5,0.0,1.2,0.0
TC-JAIPUR-0889,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,2,medium,emergency,50.0,10.0,5.0,3.0,2.0,25.0,270.0,ASM-WALL-LADAKH-IMP-TRAD,ASM-ROOF-LADAKH-TRAD,ASM-FLOOR-LADAKH-INS-SLAB,0.452,0.247,0.444,8.0,22.384,7.01,34.158,8.764,27.148,617.27,61.738,22.378,True,79.71,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,2.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,270.0,8.0,0.0,0.4,345.0,0.452,300.0,0.247,180.0,0.444,1.0,0.0,1.2,0.0
TC-JAIPUR-0890,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,4,high,work,50.0,10.0,5.0,3.0,2.0,25.0,270.0,ASM-WALL-LADAKH-IMP-TRAD,ASM-ROOF-LADAKH-INS-MOD,ASM-FLOOR-WARM-TILED,0.452,0.25,2.1,8.0,18.007,7.017,26.276,4.386,19.258,416.345,79.397,26.891,True,87.99,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,4.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,270.0,8.0,0.0,0.4,345.0,0.452,153.0,0.25,150.0,2.1,2.0,0.0,1.2,0.0
TC-JAIPUR-0891,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,8,low,residential,50.0,10.0,5.0,3.0,2.0,25.0,270.0,ASM-WALL-LADAKH-IMP-TRAD,ASM-ROOF-WARM-SLAB,ASM-FLOOR-LADAKH-TRAD,0.452,3.476,0.85,8.0,19.842,7.03,29.339,6.221,22.309,577.085,124.314,8.398,True,64.71,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,8.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,270.0,8.0,0.0,0.4,345.0,0.452,162.5,3.476,250.0,0.85,0.5,0.0,1.2,0.0
TC-JAIPUR-0892,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,1,medium,emergency,50.0,10.0,5.0,3.0,2.0,25.0,270.0,ASM-WALL-LADAKH-INS-MOD,ASM-ROOF-LADAKH-TRAD,ASM-FLOOR-LADAKH-INS-SLAB,0.314,0.247,0.444,8.0,21.172,7.004,31.809,7.552,24.804,594.871,60.961,19.739,True,85.44,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,1.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,270.0,8.0,0.0,0.4,392.5,0.314,300.0,0.247,180.0,0.444,1.0,0.0,1.2,0.0
TC-JAIPUR-0893,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,2,high,work,50.0,10.0,5.0,3.0,2.0,25.0,270.0,ASM-WALL-LADAKH-INS-MOD,ASM-ROOF-LADAKH-INS-MOD,ASM-FLOOR-WARM-TILED,0.314,0.25,2.1,8.0,17.121,7.008,24.595,3.5,17.587,393.946,76.523,24.548,True,89.7,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,2.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,270.0,8.0,0.0,0.4,392.5,0.314,153.0,0.25,150.0,2.1,2.0,0.0,1.2,0.0
TC-JAIPUR-0894,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,4,low,residential,50.0,10.0,5.0,3.0,2.0,25.0,270.0,ASM-WALL-LADAKH-INS-MOD,ASM-ROOF-WARM-SLAB,ASM-FLOOR-LADAKH-TRAD,0.314,3.476,0.85,8.0,18.83,7.014,27.509,5.209,20.495,554.686,115.646,7.479,True,68.01,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,4.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,270.0,8.0,0.0,0.4,392.5,0.314,162.5,3.476,250.0,0.85,0.5,0.0,1.2,0.0
TC-JAIPUR-0895,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,8,medium,emergency,50.0,10.0,5.0,3.0,2.0,25.0,270.0,ASM-WALL-LADAKH-LIGHT-INS,ASM-ROOF-LADAKH-TRAD,ASM-FLOOR-LADAKH-INS-SLAB,0.284,0.247,0.444,8.0,25.597,7.134,48.9,11.976,41.766,505.278,42.789,29.31,True,53.24,SUB_OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,8.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,270.0,8.0,0.0,0.4,152.0,0.284,300.0,0.247,180.0,0.444,1.0,0.0,1.2,0.0
TC-JAIPUR-0896,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,1,high,work,50.0,10.0,5.0,3.0,2.0,25.0,270.0,ASM-WALL-LADAKH-LIGHT-INS,ASM-ROOF-LADAKH-INS-MOD,ASM-FLOOR-WARM-TILED,0.284,0.25,2.1,8.0,18.993,7.012,31.952,5.372,24.94,304.353,66.871,29.036,True,73.59,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,1.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,270.0,8.0,0.0,0.4,152.0,0.284,153.0,0.25,150.0,2.1,2.0,0.0,1.2,0.0
TC-JAIPUR-0897,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,2,low,residential,50.0,10.0,5.0,3.0,2.0,25.0,270.0,ASM-WALL-LADAKH-LIGHT-INS,ASM-ROOF-WARM-SLAB,ASM-FLOOR-LADAKH-TRAD,0.284,3.476,0.85,8.0,21.354,7.017,34.953,7.733,27.936,465.093,119.736,9.81,True,47.37,SUB_OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,2.0,50.0,10.0,5.0,3.0,2.0,1.301,25.0,270.0,8.0,0.0,0.4,152.0,0.284,162.5,3.476,250.0,0.85,0.5,0.0,1.2,0.0
